Game ID,appid,name,developer,publisher,score_rank,positive,negative,userscore,owners,average_forever,average_2weeks,median_forever,median_2weeks,price,initialprice,discount,ccu
427730,427730,Who's Your Daddy?!,Evil Tortilla Games,Evil Tortilla Games,,22151,5558,0,"2,000,000 .. 5,000,000",0,0,0,0,999,999,0,64
47870,47870,Need For Speed: Hot Pursuit,Criterion Games,Electronic Arts,,16321,3473,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,53
992300,992300,嗜血印 Bloody Spell,艺龙游戏,艺龙游戏,,27694,3406,0,"2,000,000 .. 5,000,000",0,0,0,0,2499,2499,0,72
201810,201810,Wolfenstein: The New Order,MachineGames,Bethesda Softworks,,46120,4461,0,"2,000,000 .. 5,000,000",0,0,0,0,1999,1999,0,262
303390,303390,Dead Bits,Microblast Games,SA Industry,,4973,3452,0,"2,000,000 .. 5,000,000",0,0,0,0,49,499,90,7
310560,310560,DiRT Rally,"Codemasters, Feral Interactive (Linux), Feral Interactive (Mac)","Codemasters, Feral Interactive (Linux), Feral Interactive (Mac), Electronic Arts",,34294,4738,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,189
210770,210770,Sanctum 2,Coffee Stain Studios,Coffee Stain Publishing,,12615,1405,0,"2,000,000 .. 5,000,000",0,0,0,0,299,1499,80,29
431240,431240,Golf With Your Friends,"Blacklight Interactive, Team17",Team17,,52990,6793,0,"2,000,000 .. 5,000,000",0,0,0,0,494,1499,67,1083
552990,552990,World of Warships,Wargaming Group Limited,Wargaming Group Limited,,99985,30220,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,6483
206210,206210,Gotham City Impostors Free to Play,"Monolith Productions, Inc.",Warner Bros. Interactive Entertainment,,10127,1785,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,7
205100,205100,Dishonored,Arkane Studios,Bethesda Softworks,,73852,1798,0,"2,000,000 .. 5,000,000",0,0,0,0,249,999,75,652
1217060,1217060,Gunfire Reborn,Duoyi Games,Duoyi Games,,84618,5656,0,"2,000,000 .. 5,000,000",0,0,0,0,1999,1999,0,2486
41070,41070,Serious Sam 3: BFE,Croteam,Devolver Digital,,23209,3056,0,"2,000,000 .. 5,000,000",0,0,0,0,2999,2999,0,84
7940,7940,Call of Duty 4: Modern Warfare (2007),Infinity Ward,Activision,,20794,1470,0,"2,000,000 .. 5,000,000",0,0,0,0,1999,1999,0,420
220240,220240,Far Cry 3,"Ubisoft Montreal, Massive Entertainment, and Ubisoft Shanghai",Ubisoft,,85294,9613,0,"2,000,000 .. 5,000,000",0,0,0,0,1999,1999,0,1046
783770,783770,Ironsight,"WipleGames Inc.,","WipleGames Inc.,",,15168,5763,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,319
259080,259080,Just Cause 2: Multiplayer Mod,Avalanche Studios,Square Enix,,13788,1254,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,18
774171,774171,Muse Dash,peropero,hasuhasu,,90764,11667,0,"2,000,000 .. 5,000,000",0,0,0,0,299,299,0,884
470220,470220,UNO,Ubisoft Entertainment,Ubisoft Entertainment,,34154,12454,0,"2,000,000 .. 5,000,000",0,0,0,0,999,999,0,324
1824220,1824220,Chivalry 2,Torn Banner Studios,Tripwire Presents,,25195,5644,0,"2,000,000 .. 5,000,000",0,0,0,0,3999,3999,0,2075
65930,65930,The Bureau: XCOM Declassified,2K Marin,2K,,8023,3425,0,"2,000,000 .. 5,000,000",0,0,0,0,1999,1999,0,12
39120,39120,RIFT,gamigo US Inc.,gamigo US Inc.,,8079,2789,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,144
1274570,1274570,DEVOUR,Straight Back Games,Straight Back Games,,61960,5610,0,"2,000,000 .. 5,000,000",0,0,0,0,499,499,0,1160
337000,337000,Deus Ex: Mankind Divided,"Eidos Montreal, Feral Interactive (Linux), Feral Interactive (Mac)","Eidos Interactive Corp., Feral Interactive (Linux), Feral Interactive (Mac)",,29277,9579,0,"2,000,000 .. 5,000,000",0,0,0,0,2999,2999,0,236
238010,238010,Deus Ex: Human Revolution - Director's Cut,Eidos Montreal,Eidos Interactive Corp.,,24098,2049,0,"2,000,000 .. 5,000,000",0,0,0,0,1999,1999,0,162
22370,22370,Fallout 3: Game of the Year Edition,Bethesda Game Studios,Bethesda Softworks,,33912,8308,0,"2,000,000 .. 5,000,000",0,0,0,0,1999,1999,0,598
317360,317360,Double Action: Boogaloo,Double Action Factory,Double Action Factory,,10432,803,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,9
823130,823130,Totally Accurate Battlegrounds,Landfall,Landfall,,72438,9648,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,372
436520,436520,Line of Sight,BlackSpot Entertainment,BlackSpot Entertainment,,5406,3701,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,22
204100,204100,Max Payne 3,Rockstar Studios,Rockstar Games,,41250,6803,0,"2,000,000 .. 5,000,000",0,0,0,0,1999,1999,0,204
314160,314160,Microsoft Flight Simulator X: Steam Edition,Microsoft Game Studios,Xbox Game Studios,,20688,3303,0,"2,000,000 .. 5,000,000",0,0,0,0,2499,2499,0,716
1057240,1057240,Crucible Beta,Relentless Studios,Amazon Games,,4686,6210,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,0
433340,433340,Slime Rancher,Monomi Park,Monomi Park,,110581,2356,0,"2,000,000 .. 5,000,000",0,0,0,0,1999,1999,0,694
1058020,1058020,"STAR WARS Battlefront (Classic, 2004)",Pandemic Studios,"Lucasfilm, LucasArts, Disney",,3578,129,0,"2,000,000 .. 5,000,000",0,0,0,0,999,999,0,39
493340,493340,Planet Coaster,"Frontier Developments, Aspyr (Mac)","Frontier Developments, Aspyr (Mac)",,56386,5376,0,"2,000,000 .. 5,000,000",0,0,0,0,4499,4499,0,1174
612880,612880,Wolfenstein II: The New Colossus,Machine Games,Bethesda Softworks,,30711,7617,0,"2,000,000 .. 5,000,000",0,0,0,0,3999,3999,0,300
223470,223470,POSTAL 2,Running With Scissors,Running With Scissors,,88819,3227,0,"2,000,000 .. 5,000,000",0,0,0,0,999,999,0,349
767560,767560,War Robots,Pixonic,Pixonic,,12242,7465,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,1823
409710,409710,BioShock Remastered,"2K Boston, 2K Australia, Blind Squirrel, Feral Interactive (Mac)","2K, Feral Interactive (Mac)",,40173,9888,0,"2,000,000 .. 5,000,000",0,0,0,0,499,1999,75,368
611500,611500,Quake Champions,id Software,Bethesda Softworks,,27160,9875,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,395
578310,578310,BRAIN / OUT,Desertkun,Desertkun,,12604,2772,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,34
389430,389430,Knight Online,"Noah System, Mgame",NTTGame,,5175,5212,0,"2,000,000 .. 5,000,000",0,0,0,0,0,0,0,1043
1361210,1361210,"Warhammer 40,000: Darktide",Fatshark,Fatshark,,48066,30568,0,"2,000,000 .. 5,000,000",0,0,0,0,3999,3999,0,16905
67370,67370,The Darkness II,Digital Extremes,2K,,16857,1573,0,"2,000,000 .. 5,000,000",0,0,0,0,2999,2999,0,28
414700,414700,Outlast 2,Red Barrels,Red Barrels,,42130,4044,0,"1,000,000 .. 2,000,000",0,0,0,0,2999,2999,0,200
418370,418370,Resident Evil 7 Biohazard,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",,74073,3800,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,754
391460,391460,WARMODE,Novalink,Novalink,,10419,6411,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,2
41700,41700,S.T.A.L.K.E.R.: Call of Pripyat,GSC Game World,GSC Game World,,24641,1211,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,361
453480,453480,Shadowverse CCG,"Cygames, Inc.","Cygames, Inc., Cygames Korea Inc.",,10533,3592,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,1872
893520,893520,Creative Destruction,NetEase Games,NetEase Games,,14774,4075,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,1
212160,212160,Vindictus,devCAT,NEXON Korea Corp. &amp; NEXON America Inc.,,5160,2419,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,226
349700,349700,Romero's Aftermath,Free Reign Entertainment,"OP Productions LLC, Free Reign East LLC",,5444,5771,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,0
519860,519860,DUSK,David Szymanski,New Blood Interactive,,19260,491,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,78
1029690,1029690,Sniper Elite 5,Rebellion,Rebellion,,11636,2809,0,"1,000,000 .. 2,000,000",0,0,0,0,4999,4999,0,2718
355180,355180,Codename CURE,Hoobalugalar_X,Raptor Byte,,13733,2508,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,12
1408720,1408720,Krunker,FRVR,FRVR,,18931,4832,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,140
113420,113420,Fallen Earth Free2Play,Little Orbit,Little Orbit,,4403,3039,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,25
555160,555160,Pavlov VR,Vankrupt Games,Vankrupt Games,,34537,2841,0,"1,000,000 .. 2,000,000",0,0,0,0,2499,2499,0,299
204450,204450,Call of Juarez: Gunslinger,Techland,Techland Publishing,,33298,1725,0,"1,000,000 .. 2,000,000",0,0,0,0,1499,1499,0,86
809960,809960,Radical Heights,Boss Key Productions,Boss Key Productions,,6103,3814,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,0
298240,298240,War Trigger 3,"Rocketeer Games Studio, LLC","Rocketeer Games Studio, LLC",,4906,3340,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,13
872790,872790,Football Manager 2019,Sports Interactive,SEGA,,10809,1660,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,1065
327690,327690,Gigantic,Motiga Inc.,Perfect World Entertainment,,5765,1754,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,0
214420,214420,Gear Up,Doctor Entertainment AB,Doctor Entertainment AB,,6313,2148,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,0
629520,629520,Soundpad,Leppsoft,Leppsoft,,59406,2354,0,"1,000,000 .. 2,000,000",0,0,0,0,499,499,0,13586
460920,460920,Steep,"Ubisoft Annecy, Ubisoft Montpellier, Ubisoft Kiev",Ubisoft,,20990,4662,0,"1,000,000 .. 2,000,000",0,0,0,0,449,2999,85,318
342200,342200,MechWarrior Online Solaris 7,Piranha Games Inc.,Piranha Games Inc.,,8712,2262,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,757
393380,393380,Squad,Offworld Industries,Offworld Industries,,128012,28269,0,"1,000,000 .. 2,000,000",0,0,0,0,4999,4999,0,9334
704270,704270,Generation Zero,Systemic Reaction™,Systemic Reaction™,,24494,10260,0,"1,000,000 .. 2,000,000",0,0,0,0,2499,2499,0,701
299360,299360,Block N Load,"Toadman Interactive, Artplant",Toadman Interactive,,12011,3300,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,1
6860,6860,Hitman: Blood Money,Io-Interactive A/S,Io-Interactive A/S,,11199,692,0,"1,000,000 .. 2,000,000",0,0,0,0,999,999,0,99
409720,409720,BioShock 2 Remastered,"2K Marin, 2K China, Digital Extremes, 2K Australia, Blind Squirrel, Feral Interactive (Mac)","2K, Feral Interactive (Mac)",,15395,6974,0,"1,000,000 .. 2,000,000",0,0,0,0,399,1999,80,151
1404210,1404210,Red Dead Online,Rockstar Games,Rockstar Games,,48943,9242,0,"1,000,000 .. 2,000,000",0,0,0,0,999,1999,50,2505
621060,621060,PC Building Simulator,"Claudiu Kiss, The Irregular Corporation",The Irregular Corporation,,45752,2979,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,254
476600,476600,Call of Duty: WWII,"Sledgehammer Games, Raven Software",Activision,,26247,12487,0,"1,000,000 .. 2,000,000",0,0,0,0,5999,5999,0,259
239160,239160,Thief,"Eidos-Montréal, Feral Interactive (Mac)","Eidos Interactive Corp., Feral Interactive (Mac)",,16384,5707,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,112
447820,447820,Day of Infamy,New World Interactive,New World Interactive,,18141,3803,0,"1,000,000 .. 2,000,000",0,0,0,0,1499,1499,0,26
272060,272060,Serena,Senscape,Senscape,,4882,1448,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,17
1272080,1272080,PAYDAY 3,Starbreeze Studios,Deep Silver,,17359,25717,0,"1,000,000 .. 2,000,000",0,0,0,0,3999,3999,0,964
80,80,Counter-Strike: Condition Zero,Valve,Valve,,21705,2070,0,"1,000,000 .. 2,000,000",0,0,0,0,999,999,0,383
17330,17330,Crysis Warhead,Crytek,Electronic Arts,,3012,513,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,14
8980,8980,Borderlands Game of the Year,Gearbox Software,2K,,28032,2898,0,"1,000,000 .. 2,000,000",0,0,0,0,2999,2999,0,90
939960,939960,Far Cry New Dawn,"Ubisoft Montreal, Ubisoft Kiev, Ubisoft Shanghai",Ubisoft,,20351,6237,0,"1,000,000 .. 2,000,000",0,0,0,0,799,3999,80,658
322500,322500,SUPERHOT,SUPERHOT Team,SUPERHOT Team,,32170,3249,0,"1,000,000 .. 2,000,000",0,0,0,0,2499,2499,0,77
4920,4920,Natural Selection 2,Unknown Worlds Entertainment,Unknown Worlds Entertainment,,10932,1870,0,"1,000,000 .. 2,000,000",0,0,0,0,499,499,0,101
17080,17080,Tribes: Ascend,Hi-Rez Studios,Hi-Rez Studios,,6904,1657,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,0
6000,6000,STAR WARS Republic Commando,LucasArts,"LucasArts, Lucasfilm, Disney",,13761,620,0,"1,000,000 .. 2,000,000",0,0,0,0,999,999,0,35
636480,636480,Ravenfield,SteelRaven7,SteelRaven7,,61235,1967,0,"1,000,000 .. 2,000,000",0,0,0,0,1799,1799,0,754
242860,242860,Verdun,"M2H, Blackmill Games",M2H,,31501,5141,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,93
47790,47790,Medal of Honor,Electronic Arts,Electronic Arts,,6493,2224,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,36
442080,442080,Riders of Icarus,"WeMade, VALOFE",VALOFE,,6968,3585,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,103
427270,427270,Orcs Must Die! Unchained,Robot Entertainment,Robot Entertainment,,4177,1924,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,2
704850,704850,Thief Simulator,Noble Muffins,PlayWay S.A.,,22831,3222,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,379
537180,537180,Digimon Masters Online,"Move Games Co., Ltd.",MOVE ON USA CO.,,5488,2630,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,357
65790,65790,ARMA: Cold War Assault,Bohemia Interactive,Bohemia Interactive,,4614,1208,0,"1,000,000 .. 2,000,000",0,0,0,0,99,499,80,27
228200,228200,Company of Heroes,Relic Entertainment,SEGA,,13903,824,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,1234
346330,346330,BrainBread 2,Reperio Studios,Reperio Studios,,3655,1331,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,20
6880,6880,Just Cause,Avalanche Studios,Square Enix,,2999,1514,0,"1,000,000 .. 2,000,000",0,0,0,0,699,699,0,10
4500,4500,S.T.A.L.K.E.R.: Shadow of Chernobyl,GSC Game World,GSC Game World,,35181,2024,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,438
924970,924970,Back 4 Blood,Turtle Rock Studios,Warner Bros. Games,,32752,17097,0,"1,000,000 .. 2,000,000",0,0,0,0,5999,5999,0,1627
235600,235600,Tom Clancy’s Splinter Cell Blacklist,Ubisoft Toronto,Ubisoft,,14765,3315,0,"1,000,000 .. 2,000,000",0,0,0,0,2999,2999,0,79
10680,10680,Aliens vs. Predator,Rebellion,SEGA,,16130,1598,0,"1,000,000 .. 2,000,000",0,0,0,0,1499,1499,0,59
263500,263500,Dragons and Titans,Wyrmbyte,Versus Evil,,2685,739,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,0
19900,19900,Far Cry 2,Ubisoft Montreal,Ubisoft,,11214,3276,0,"1,000,000 .. 2,000,000",0,0,0,0,999,999,0,81
2280,2280,DOOM (1993),id Software,id Software,,15530,508,0,"1,000,000 .. 2,000,000",0,0,0,0,499,499,0,53
235540,235540,Warhammer: End Times - Vermintide,Fatshark,Fatshark,,16380,4071,0,"1,000,000 .. 2,000,000",0,0,0,0,2999,2999,0,29
206480,206480,Dungeons & Dragons Online,"Standing Stone Games, LLC","Standing Stone Games, LLC",,4532,1856,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,337
274940,274940,Depth,Digital Confectioners,Digital Confectioners,,28551,3936,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,23
418240,418240,Shadow Tactics: Blades of the Shogun,Mimimi Games,Daedalic Entertainment,,33437,1326,0,"1,000,000 .. 2,000,000",0,0,0,0,3999,3999,0,149
324800,324800,Shadow Warrior 2,Flying Wild Hog,Devolver Digital,,21820,3178,0,"1,000,000 .. 2,000,000",0,0,0,0,2999,2999,0,96
657200,657200,Hand Simulator,HFM Games,HFM Games,,30244,5714,0,"1,000,000 .. 2,000,000",0,0,0,0,199,199,0,63
6020,6020,STAR WARS Jedi Knight - Jedi Academy,Raven Software,"LucasArts, Lucasfilm, Disney",,11957,488,0,"1,000,000 .. 2,000,000",0,0,0,0,999,999,0,85
2100,2100,Dark Messiah of Might & Magic,Arkane Studios,Ubisoft,,8580,813,0,"1,000,000 .. 2,000,000",0,0,0,0,999,999,0,31
493520,493520,GTFO,10 Chambers,10 Chambers,,43097,7490,0,"1,000,000 .. 2,000,000",0,0,0,0,3999,3999,0,693
224540,224540,Ace of Spades: Battle Builder,Jagex Limited,Jagex Limited,,12016,6461,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,1
1380400,1380400,Saving Grace,Thomas JC Ironmonger,Ironmonger Games,,26,2,0,"1,000,000 .. 2,000,000",0,0,0,0,199,199,0,0
723780,723780,Modern Combat Versus,Gameloft,Gameloft,,4476,2403,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,11
444640,444640,Bloons TD Battles,Ninja Kiwi,Ninja Kiwi,,25572,2599,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,341
108800,108800,Crysis 2 - Maximum Edition,Crytek Studios,Electronic Arts,,11268,1978,0,"1,000,000 .. 2,000,000",0,0,0,0,2999,2999,0,56
6850,6850,Hitman 2: Silent Assassin,Io-Interactive A/S,Io-Interactive A/S,,2828,546,0,"1,000,000 .. 2,000,000",0,0,0,0,899,899,0,19
55110,55110,Red Faction: Armageddon,Volition,Deep Silver ,,3361,1261,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,8
996470,996470,eFootball  PES 2020,Konami Digital Entertainment,Konami Digital Entertainment,,18640,7637,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,372
736220,736220,Post Scriptum,Periscope Games,Offworld Industries,,15177,4836,0,"1,000,000 .. 2,000,000",0,0,0,0,2999,2999,0,63
1286680,1286680,Tiny Tina's Wonderlands,Gearbox Software,2K,,10451,3358,0,"1,000,000 .. 2,000,000",0,0,0,0,1499,5999,75,2085
674020,674020,World War 3,The Farm 51,"Wishlist Games, The 4 Winds Entertainment",,28561,24327,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,348
383150,383150,Dead Island Definitive Edition,Techland,Deep Silver,,17698,3923,0,"1,000,000 .. 2,000,000",0,0,0,0,299,1999,85,836
301640,301640,Zombie Army Trilogy,Rebellion,Rebellion,,14108,2064,0,"1,000,000 .. 2,000,000",0,0,0,0,4499,4499,0,104
1237950,1237950,STAR WARS Battlefront II,DICE,Electronic Arts,,45687,6546,0,"1,000,000 .. 2,000,000",0,0,0,0,3999,3999,0,828
257510,257510,The Talos Principle,Croteam,"Devolver Digital, Croteam",,26711,1227,0,"1,000,000 .. 2,000,000",0,0,0,0,2999,2999,0,398
17300,17300,Crysis,Crytek,Electronic Arts,,10277,2615,0,"1,000,000 .. 2,000,000",0,0,0,0,2999,2999,0,10
22350,22350,BRINK,Splash Damage,Bethesda Softworks,,4694,2872,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,13
209160,209160,Call of Duty: Ghosts,Infinity Ward,Activision,,18522,10925,0,"1,000,000 .. 2,000,000",0,0,0,0,5999,5999,0,90
104900,104900,ORION: Prelude,DANKIE,DANKIE,,21637,7098,0,"1,000,000 .. 2,000,000",0,0,0,0,99,99,0,5
955050,955050,Bright Memory,FYQD-Studio,"FYQD-Studio, PLAYISM",,29296,2804,0,"1,000,000 .. 2,000,000",0,0,0,0,799,799,0,8
1987080,1987080,Inside the Backrooms,MrFatcat,"MrFatcat, Dropsiick",,33032,6165,0,"1,000,000 .. 2,000,000",0,0,0,0,699,699,0,744
70000,70000,Dino D-Day,800 North and Digital Ranch,800 North and Digital Ranch,,12581,2424,0,"1,000,000 .. 2,000,000",0,0,0,0,999,999,0,7
736590,736590,Operation: Harsh Doorstop,Drakeling Labs,Evil Bunneh,,5822,2390,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,252
6910,6910,Deus Ex: Game of the Year Edition,Ion Storm,Eidos Interactive Corp.,,12398,670,0,"1,000,000 .. 2,000,000",0,0,0,0,699,699,0,57
622650,622650,Bendy and the Ink Machine,Joey Drew Studios,Joey Drew Studios,,20741,2806,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,61
209080,209080,Guns of Icarus Online,Muse Games,Muse Games,,13186,1459,0,"1,000,000 .. 2,000,000",0,0,0,0,499,499,0,4
816020,816020,JUMP FORCE,"Spike Chunsoft Co., Ltd.",BANDAI NAMCO Entertainment,,16650,5944,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,38
447040,447040,Watch_Dogs 2,Ubisoft,Ubisoft,,55855,11553,0,"1,000,000 .. 2,000,000",0,0,0,0,749,4999,85,3349
212740,212740,TERA - Action MMORPG,"Bluehole, Inc.",Gameforge 4D GmbH,,6008,1695,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,1
753650,753650,Due Process,Giant Enemy Crab,Giant Enemy Crab,,4931,1166,0,"1,000,000 .. 2,000,000",0,0,0,0,1499,1499,0,2
1178830,1178830,Bright Memory: Infinite,FYQD-Studio,"FYQD-Studio, PLAYISM",,33132,2733,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,108
41000,41000,Serious Sam HD: The First Encounter,Croteam,Devolver Digital,,6812,460,0,"1,000,000 .. 2,000,000",0,0,0,0,1499,1499,0,27
383080,383080,Sakura Clicker,Winged Cloud,Winged Cloud,,12368,2410,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,72
851850,851850,DRAGON BALL Z: KAKAROT,CyberConnect2 Co. Ltd.,Bandai Namco Entertainment Inc.,,41581,3040,0,"1,000,000 .. 2,000,000",0,0,0,0,5999,5999,0,869
2400,2400,The Ship: Murder Party,Outerlight Ltd.,Blazing Griffin,,5075,842,0,"1,000,000 .. 2,000,000",0,0,0,0,999,999,0,8
1676130,1676130,Deadlink,Gruby Entertainment,SuperGG.com,,2278,227,0,"1,000,000 .. 2,000,000",0,0,0,0,2499,2499,0,49
49540,49540,Aliens: Colonial Marines Collection,Gearbox Software,SEGA,,6293,4273,0,"1,000,000 .. 2,000,000",0,0,0,0,2999,2999,0,29
360430,360430,Mafia III: Definitive Edition,"Hangar 13, Aspyr (Mac)","2K, Aspyr (Mac)",,27346,20559,0,"1,000,000 .. 2,000,000",0,0,0,0,989,2999,67,1154
292730,292730,Call of Duty: Infinite Warfare,Infinity Ward,Activision,,14865,11125,0,"1,000,000 .. 2,000,000",0,0,0,0,5999,5999,0,150
450390,450390,The Lab,Valve,Valve,,5581,289,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,23
378540,378540,The Surge,Deck13,Focus Entertainment,,7064,2316,0,"1,000,000 .. 2,000,000",0,0,0,0,1499,1499,0,111
246900,246900,Viscera Cleanup Detail,RuneStorm,RuneStorm,,17837,1290,0,"1,000,000 .. 2,000,000",0,0,0,0,1299,1299,0,234
339280,339280,Strife,S2 Games,S2 Games,,3634,1149,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,2
204340,204340,Serious Sam 2,Croteam,Devolver Digital,,10072,1148,0,"1,000,000 .. 2,000,000",0,0,0,0,999,999,0,67
577800,577800,NBA 2K18,Visual Concepts,2K,,5479,13387,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,85
21100,21100,F.E.A.R. 3,Day 1 Studios,Warner Bros. Interactive Entertainment,,8186,3223,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,40
1335200,1335200,Action Taimanin,LiLith,Infini-Brain inc.,,14040,2749,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,787
921060,921060,Modern Combat 5,Gameloft,Gameloft,,3126,2628,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,30
293540,293540,Guns and Robots,Masthead Studios Ltd,"Masthead Studios Ltd, Thegamewallstudios, Gamigo AG",,1113,583,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,0
39000,39000,Moonbase Alpha,"Virtual Heroes, Army Game Studio",NASA,,11452,1224,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,4
243470,243470,Watch_Dogs,Ubisoft,Ubisoft,,28069,9150,0,"1,000,000 .. 2,000,000",0,0,0,0,449,2999,85,1820
247120,247120,Portal 2 Sixense Perceptual Pack,,Sixense,,292,234,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,0
558100,558100,Art of War: Red Tides,Game Science,Game Science,,5311,1430,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,31
437220,437220,The Culling,Xaviant,Xaviant Games,,10127,7570,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,0
378860,378860,Project CARS 2,Slightly Mad Studios,BANDAI NAMCO Entertainment,,14560,3440,0,"1,000,000 .. 2,000,000",0,0,0,0,0,0,0,264
337320,337320,Paint the Town Red,South East Games,South East Games,,23022,1033,0,"1,000,000 .. 2,000,000",0,0,0,0,1999,1999,0,214
